Site,Timestamp,Status,StateDesc
SPS_A1,2017-04-20 14:54:54,1,RUNNING
SPS_A1,2017-04-20 14:55:18,0,STOPPED
SPS_A1,2017-04-25 20:13:14,1,RUNNING
SPS_A1,2017-04-25 20:18:08,0,STOPPED
SPS_A1,2017-04-25 20:34:00,1,RUNNING
SPS_A1,2017-04-25 20:39:03,0,STOPPED
SPS_A1,2017-05-14 01:00:07,1,RUNNING
SPS_A1,2017-05-14 01:04:35,0,STOPPED
SPS_A1,2017-05-14 04:54:32,1,RUNNING
SPS_A1,2017-05-14 04:58:29,0,STOPPED
SPS_A1,2017-05-14 05:21:39,1,RUNNING
SPS_A1,2017-05-14 05:25:28,0,STOPPED
SPS_A1,2017-05-14 05:43:23,1,RUNNING
SPS_A1,2017-05-14 05:47:36,0,STOPPED
SPS_A1,2017-05-14 06:04:11,1,RUNNING
SPS_A1,2017-05-14 06:08:56,0,STOPPED
SPS_A1,2017-05-14 06:25:25,1,RUNNING
SPS_A1,2017-05-14 06:29:38,0,STOPPED
SPS_A1,2017-05-14 06:46:29,1,RUNNING
SPS_A1,2017-05-14 06:51:07,0,STOPPED
SPS_A1,2017-05-14 07:07:11,1,RUNNING
SPS_A1,2017-05-14 07:12:04,0,STOPPED
SPS_A1,2017-05-14 07:29:26,1,RUNNING
SPS_A1,2017-05-14 07:33:55,0,STOPPED
SPS_A1,2017-05-14 07:51:35,1,RUNNING
SPS_A1,2017-05-14 07:55:47,0,STOPPED
SPS_A1,2017-05-14 08:14:54,1,RUNNING
SPS_A1,2017-05-14 08:19:23,0,STOPPED
SPS_A1,2017-05-14 08:42:28,1,RUNNING
SPS_A1,2017-05-14 08:46:41,0,STOPPED
SPS_A1,2017-05-14 09:14:05,1,RUNNING
SPS_A1,2017-05-14 09:18:18,0,STOPPED
SPS_A1,2017-05-14 09:39:39,1,RUNNING
SPS_A1,2017-05-14 09:43:52,0,STOPPED
SPS_A1,2017-05-14 10:04:26,1,RUNNING
SPS_A1,2017-05-14 10:09:10,0,STOPPED
SPS_A1,2017-05-14 10:28:16,1,RUNNING
SPS_A1,2017-05-14 10:32:44,0,STOPPED
SPS_A1,2017-05-14 10:50:40,1,RUNNING
SPS_A1,2017-05-14 10:55:41,0,STOPPED
SPS_A1,2017-05-14 11:12:56,1,RUNNING
SPS_A1,2017-05-14 11:17:41,0,STOPPED
SPS_A1,2017-05-14 11:35:29,1,RUNNING
SPS_A1,2017-05-14 11:40:06,0,STOPPED
SPS_A1,2017-05-14 15:35:03,1,RUNNING
SPS_A1,2017-05-14 15:39:56,0,STOPPED
SPS_A1,2017-05-14 15:58:48,1,RUNNING
SPS_A1,2017-05-14 16:03:24,0,STOPPED
SPS_A1,2017-05-14 16:21:28,1,RUNNING
SPS_A1,2017-05-14 16:26:12,0,STOPPED
SPS_A1,2017-05-14 16:44:39,1,RUNNING
SPS_A1,2017-05-14 16:48:05,0,STOPPED
SPS_A1,2017-05-16 14:23:55,1,RUNNING
SPS_A1,2017-05-16 14:28:40,0,STOPPED
SPS_A1,2017-05-17 19:42:22,1,RUNNING
SPS_A1,2017-05-17 19:46:19,0,STOPPED
SPS_A1,2017-05-17 20:10:57,1,RUNNING
SPS_A1,2017-05-17 20:14:47,0,STOPPED
SPS_A1,2017-05-17 20:36:00,1,RUNNING
SPS_A1,2017-05-17 20:39:42,0,STOPPED
SPS_A1,2017-05-17 21:01:50,1,RUNNING
SPS_A1,2017-05-17 21:06:03,0,STOPPED
SPS_A1,2017-05-17 21:25:25,1,RUNNING
SPS_A1,2017-05-17 21:29:38,0,STOPPED
SPS_A1,2017-05-17 21:48:05,1,RUNNING
SPS_A1,2017-05-17 21:52:18,0,STOPPED
SPS_A1,2017-05-17 22:09:57,1,RUNNING
SPS_A1,2017-05-17 22:14:41,0,STOPPED
SPS_A1,2017-05-17 22:31:33,1,RUNNING
SPS_A1,2017-05-17 22:36:18,0,STOPPED
SPS_A1,2017-05-17 22:52:39,1,RUNNING
SPS_A1,2017-05-17 22:57:47,0,STOPPED
SPS_A1,2017-05-17 23:14:00,1,RUNNING
SPS_A1,2017-05-17 23:19:33,0,STOPPED
SPS_A1,2017-05-17 23:35:53,1,RUNNING
SPS_A1,2017-05-17 23:41:33,0,STOPPED
SPS_A1,2017-05-17 23:57:30,1,RUNNING
SPS_A1,2017-05-18 00:03:11,0,STOPPED
SPS_A1,2017-05-18 00:19:33,1,RUNNING
SPS_A1,2017-05-18 00:25:44,0,STOPPED
SPS_A1,2017-05-18 00:42:20,1,RUNNING
SPS_A1,2017-05-18 00:49:04,0,STOPPED
SPS_A1,2017-05-18 01:05:40,1,RUNNING
SPS_A1,2017-05-18 01:12:00,0,STOPPED
SPS_A1,2017-05-18 01:28:44,1,RUNNING
SPS_A1,2017-05-18 01:35:27,0,STOPPED
SPS_A1,2017-05-18 01:52:03,1,RUNNING
SPS_A1,2017-05-18 01:58:55,0,STOPPED
SPS_A1,2017-05-18 02:15:39,1,RUNNING
SPS_A1,2017-05-18 02:22:38,0,STOPPED
SPS_A1,2017-05-18 02:39:21,1,RUNNING
SPS_A1,2017-05-18 02:46:20,0,STOPPED
SPS_A1,2017-05-20 15:48:50,1,RUNNING
SPS_A1,2017-05-20 15:53:12,0,STOPPED
SPS_A1,2017-05-20 16:10:43,1,RUNNING
SPS_A1,2017-05-20 16:13:13,0,STOPPED
SPS_A1,2017-05-20 17:46:07,1,RUNNING
SPS_A1,2017-05-20 17:50:20,0,STOPPED
SPS_A1,2017-05-27 04:17:41,1,RUNNING
SPS_A1,2017-05-27 04:21:54,0,STOPPED
SPS_A1,2017-05-29 01:44:55,1,RUNNING
SPS_A1,2017-05-29 01:49:40,0,STOPPED
SPS_A1,2017-05-29 02:05:55,1,RUNNING
SPS_A1,2017-05-29 02:10:56,0,STOPPED
SPS_A1,2017-05-29 02:26:44,1,RUNNING
SPS_A1,2017-05-29 02:32:01,0,STOPPED
SPS_A1,2017-05-29 02:47:35,1,RUNNING
SPS_A1,2017-05-29 02:54:04,0,STOPPED
SPS_A1,2017-05-29 15:36:45,1,RUNNING
SPS_A1,2017-05-29 15:40:27,0,STOPPED
SPS_A1,2017-05-29 16:01:56,1,RUNNING
SPS_A1,2017-05-29 16:05:23,0,STOPPED
SPS_A1,2017-05-29 16:24:07,1,RUNNING
SPS_A1,2017-05-29 16:27:56,0,STOPPED
SPS_A1,2017-05-29 16:46:55,1,RUNNING
SPS_A1,2017-05-29 16:50:37,0,STOPPED
SPS_A1,2017-05-29 17:07:22,1,RUNNING
SPS_A1,2017-05-29 17:11:12,0,STOPPED
SPS_A1,2017-05-29 17:28:28,1,RUNNING
SPS_A1,2017-05-29 17:32:26,0,STOPPED
SPS_A1,2017-05-29 17:50:30,1,RUNNING
SPS_A1,2017-05-29 17:54:12,0,STOPPED
SPS_A1,2017-05-29 18:11:05,1,RUNNING
SPS_A1,2017-05-29 18:15:27,0,STOPPED
SPS_A1,2017-05-29 18:31:42,1,RUNNING
SPS_A1,2017-05-29 18:35:55,0,STOPPED
SPS_A1,2017-05-29 18:53:04,1,RUNNING
SPS_A1,2017-05-29 18:57:18,0,STOPPED
SPS_A1,2017-05-29 19:13:46,1,RUNNING
SPS_A1,2017-05-29 19:18:15,0,STOPPED
SPS_A1,2017-05-29 19:33:18,1,RUNNING
SPS_A1,2017-05-29 19:37:54,0,STOPPED
SPS_A1,2017-05-29 19:53:37,1,RUNNING
SPS_A1,2017-05-29 19:58:06,0,STOPPED
SPS_A1,2017-05-29 20:13:40,1,RUNNING
SPS_A1,2017-05-29 20:18:01,0,STOPPED
SPS_A1,2017-05-29 20:33:44,1,RUNNING
SPS_A1,2017-05-29 20:38:06,0,STOPPED
SPS_A1,2017-05-29 20:53:01,1,RUNNING
SPS_A1,2017-05-29 20:58:02,0,STOPPED
SPS_A1,2017-05-29 21:13:04,1,RUNNING
SPS_A1,2017-05-29 21:17:49,0,STOPPED
SPS_A1,2017-05-29 21:32:51,1,RUNNING
SPS_A1,2017-05-29 21:37:28,0,STOPPED
SPS_A1,2017-05-29 21:52:31,1,RUNNING
SPS_A1,2017-05-29 21:57:16,0,STOPPED
SPS_A1,2017-05-29 22:12:02,1,RUNNING
SPS_A1,2017-05-29 22:17:19,0,STOPPED
SPS_A1,2017-05-29 22:31:48,1,RUNNING
SPS_A1,2017-05-29 22:37:21,0,STOPPED
SPS_A1,2017-05-29 22:51:27,1,RUNNING
SPS_A1,2017-05-29 22:57:23,0,STOPPED
SPS_A1,2017-05-29 23:12:03,1,RUNNING
SPS_A1,2017-05-29 23:17:51,0,STOPPED
SPS_A1,2017-05-29 23:33:02,1,RUNNING
SPS_A1,2017-05-29 23:35:41,0,STOPPED
SPS_A1,2017-06-04 15:47:07,1,RUNNING
SPS_A1,2017-06-04 15:51:51,0,STOPPED
SPS_A1,2017-06-05 22:42:49,1,RUNNING
SPS_A1,2017-06-05 22:46:31,0,STOPPED
SPS_A1,2017-06-05 23:02:37,1,RUNNING
SPS_A1,2017-06-05 23:06:11,0,STOPPED
SPS_A1,2017-06-05 23:24:39,1,RUNNING
SPS_A1,2017-06-05 23:28:13,0,STOPPED
SPS_A1,2017-06-05 23:44:58,1,RUNNING
SPS_A1,2017-06-05 23:48:40,0,STOPPED
SPS_A1,2017-06-06 00:03:42,1,RUNNING
SPS_A1,2017-06-06 00:07:56,0,STOPPED
SPS_A1,2017-06-06 00:22:50,1,RUNNING
SPS_A1,2017-06-06 00:27:03,0,STOPPED
SPS_A1,2017-06-06 00:41:33,1,RUNNING
SPS_A1,2017-06-06 00:46:02,0,STOPPED
SPS_A1,2017-06-06 01:00:23,1,RUNNING
SPS_A1,2017-06-06 01:05:07,0,STOPPED
SPS_A1,2017-06-06 01:19:44,1,RUNNING
SPS_A1,2017-06-06 01:24:37,0,STOPPED
SPS_A1,2017-06-06 01:39:22,1,RUNNING
SPS_A1,2017-06-06 01:44:23,0,STOPPED
SPS_A1,2017-06-06 01:59:00,1,RUNNING
SPS_A1,2017-06-06 02:04:17,0,STOPPED
SPS_A1,2017-06-06 02:19:11,1,RUNNING
SPS_A1,2017-06-06 02:24:27,0,STOPPED
SPS_A1,2017-06-06 02:39:21,1,RUNNING
SPS_A1,2017-06-06 02:44:05,0,STOPPED
SPS_A1,2017-06-06 02:59:15,1,RUNNING
SPS_A1,2017-06-06 03:03:36,0,STOPPED
SPS_A1,2017-06-06 03:18:45,1,RUNNING
SPS_A1,2017-06-06 03:23:30,0,STOPPED
SPS_A1,2017-06-06 03:38:24,1,RUNNING
SPS_A1,2017-06-06 03:42:52,0,STOPPED
SPS_A1,2017-06-06 03:59:52,1,RUNNING
SPS_A1,2017-06-06 04:04:13,0,STOPPED
SPS_A1,2017-06-06 04:20:18,1,RUNNING
SPS_A1,2017-06-06 04:25:02,0,STOPPED
SPS_A1,2017-06-06 04:40:35,1,RUNNING
SPS_A1,2017-06-06 04:45:04,0,STOPPED
SPS_A1,2017-06-06 05:03:08,1,RUNNING
SPS_A1,2017-06-06 05:07:29,0,STOPPED
SPS_A1,2017-06-06 05:25:01,1,RUNNING
SPS_A1,2017-06-06 05:29:13,0,STOPPED
SPS_A1,2017-06-06 05:46:13,1,RUNNING
SPS_A1,2017-06-06 05:50:42,0,STOPPED
SPS_A1,2017-06-06 06:07:18,1,RUNNING
SPS_A1,2017-06-06 06:11:46,0,STOPPED
SPS_A1,2017-06-06 06:29:25,1,RUNNING
SPS_A1,2017-06-06 06:33:53,0,STOPPED
SPS_A1,2017-06-06 06:52:20,1,RUNNING
SPS_A1,2017-06-06 06:56:33,0,STOPPED
SPS_A1,2017-06-06 07:15:47,1,RUNNING
SPS_A1,2017-06-06 07:18:33,0,STOPPED
SPS_A1,2017-06-28 01:28:40,1,RUNNING
SPS_A1,2017-06-28 01:33:02,0,STOPPED
SPS_A1,2017-06-28 01:46:22,1,RUNNING
SPS_A1,2017-06-28 01:52:34,0,STOPPED
SPS_A1,2017-06-28 02:07:53,1,RUNNING
SPS_A1,2017-06-28 02:12:22,0,STOPPED
SPS_A1,2017-06-28 02:30:25,1,RUNNING
SPS_A1,2017-06-28 02:34:07,0,STOPPED
SPS_A1,2017-06-28 04:21:26,1,RUNNING
SPS_A1,2017-06-28 04:25:23,0,STOPPED
SPS_A1,2017-06-28 04:41:13,1,RUNNING
SPS_A1,2017-06-28 04:45:26,0,STOPPED
SPS_A1,2017-06-28 05:01:07,1,RUNNING
SPS_A1,2017-06-28 05:05:43,0,STOPPED
SPS_A1,2017-06-28 05:23:39,1,RUNNING
SPS_A1,2017-06-28 05:27:52,0,STOPPED
SPS_A1,2017-06-28 05:44:38,1,RUNNING
SPS_A1,2017-06-28 05:48:35,0,STOPPED
SPS_A1,2017-06-28 06:05:51,1,RUNNING
SPS_A1,2017-06-28 06:09:49,0,STOPPED
SPS_A1,2017-06-28 06:30:31,1,RUNNING
SPS_A1,2017-06-28 06:34:13,0,STOPPED
SPS_A1,2017-06-28 06:52:56,1,RUNNING
SPS_A1,2017-06-28 06:56:54,0,STOPPED
SPS_A1,2017-06-28 07:15:14,1,RUNNING
SPS_A1,2017-06-28 07:19:26,0,STOPPED
SPS_A1,2017-06-28 07:36:19,1,RUNNING
SPS_A1,2017-06-28 07:40:32,0,STOPPED
SPS_A1,2017-06-28 07:57:55,1,RUNNING
SPS_A1,2017-06-28 08:02:10,0,STOPPED
SPS_A1,2017-06-28 08:19:49,1,RUNNING
SPS_A1,2017-06-28 08:23:47,0,STOPPED
SPS_A1,2017-06-28 08:43:49,1,RUNNING
SPS_A1,2017-06-28 08:47:39,0,STOPPED
SPS_A1,2017-06-28 11:07:33,1,RUNNING
SPS_A1,2017-06-28 11:11:47,0,STOPPED
SPS_A1,2017-06-28 11:28:24,1,RUNNING
SPS_A1,2017-06-28 11:32:38,0,STOPPED
SPS_A1,2017-06-28 11:48:42,1,RUNNING
SPS_A1,2017-06-28 11:53:04,0,STOPPED
SPS_A1,2017-06-28 12:08:38,1,RUNNING
SPS_A1,2017-06-28 12:13:23,0,STOPPED
SPS_A1,2017-06-28 12:29:04,1,RUNNING
SPS_A1,2017-06-28 12:33:55,0,STOPPED
SPS_A1,2017-06-28 12:49:06,1,RUNNING
SPS_A1,2017-06-28 12:53:50,0,STOPPED
SPS_A1,2017-06-28 13:09:08,1,RUNNING
SPS_A1,2017-06-28 13:13:05,0,STOPPED
SPS_A1,2017-07-11 21:17:08,1,RUNNING
SPS_A1,2017-07-11 21:21:20,0,STOPPED
SPS_A1,2017-07-11 21:39:07,1,RUNNING
SPS_A1,2017-07-11 21:43:28,0,STOPPED
SPS_A1,2017-07-11 22:27:45,1,RUNNING
SPS_A1,2017-07-11 22:32:15,0,STOPPED
SPS_A1,2017-07-12 01:38:13,1,RUNNING
SPS_A1,2017-07-12 01:42:26,0,STOPPED
SPS_A1,2017-07-12 01:58:23,1,RUNNING
SPS_A1,2017-07-12 02:03:09,0,STOPPED
SPS_A1,2017-07-12 02:18:11,1,RUNNING
SPS_A1,2017-07-12 02:23:11,0,STOPPED
SPS_A1,2017-07-12 02:38:44,1,RUNNING
SPS_A1,2017-07-12 02:43:06,0,STOPPED
SPS_A1,2017-07-12 02:59:03,1,RUNNING
SPS_A1,2017-07-12 03:03:40,0,STOPPED
SPS_A1,2017-07-12 03:18:58,1,RUNNING
SPS_A1,2017-07-12 03:23:43,0,STOPPED
SPS_A1,2017-07-12 03:38:38,1,RUNNING
SPS_A1,2017-07-12 03:44:18,0,STOPPED
SPS_A1,2017-07-12 03:59:44,1,RUNNING
SPS_A1,2017-07-12 04:05:55,0,STOPPED
SPS_A1,2017-07-12 04:21:13,1,RUNNING
SPS_A1,2017-07-12 04:27:18,0,STOPPED
SPS_A1,2017-07-12 04:42:20,1,RUNNING
SPS_A1,2017-07-12 04:48:24,0,STOPPED
SPS_A1,2017-07-12 05:03:51,1,RUNNING
SPS_A1,2017-07-12 05:10:03,0,STOPPED
SPS_A1,2017-07-19 05:37:23,1,RUNNING
SPS_A1,2017-07-19 05:41:04,0,STOPPED
SPS_A1,2017-07-19 05:57:18,1,RUNNING
SPS_A1,2017-07-19 06:01:23,0,STOPPED
SPS_A1,2017-07-19 06:15:31,1,RUNNING
SPS_A1,2017-07-19 06:19:44,0,STOPPED
SPS_A1,2017-07-19 06:33:59,1,RUNNING
SPS_A1,2017-07-19 06:38:14,0,STOPPED
SPS_A1,2017-07-19 06:52:21,1,RUNNING
SPS_A1,2017-07-19 06:56:50,0,STOPPED
SPS_A1,2017-07-19 07:10:33,1,RUNNING
SPS_A1,2017-07-19 07:14:47,0,STOPPED
SPS_A1,2017-07-19 07:28:29,1,RUNNING
SPS_A1,2017-07-19 07:32:59,0,STOPPED
SPS_A1,2017-07-19 07:46:42,1,RUNNING
SPS_A1,2017-07-19 07:50:55,0,STOPPED
SPS_A1,2017-07-19 08:04:15,1,RUNNING
SPS_A1,2017-07-19 08:08:51,0,STOPPED
SPS_A1,2017-07-19 08:22:34,1,RUNNING
SPS_A1,2017-07-19 08:26:55,0,STOPPED
SPS_A1,2017-07-19 08:40:15,1,RUNNING
SPS_A1,2017-07-19 08:45:15,0,STOPPED
SPS_A1,2017-07-19 08:59:05,1,RUNNING
SPS_A1,2017-07-19 09:03:50,0,STOPPED
SPS_A1,2017-07-19 09:17:09,1,RUNNING
SPS_A1,2017-07-19 09:21:53,0,STOPPED
SPS_A1,2017-07-19 09:35:21,1,RUNNING
SPS_A1,2017-07-19 09:40:05,0,STOPPED
SPS_A1,2017-07-19 09:53:08,1,RUNNING
SPS_A1,2017-07-19 09:58:09,0,STOPPED
SPS_A1,2017-07-19 10:11:59,1,RUNNING
SPS_A1,2017-07-19 10:14:22,0,STOPPED
SPS_A1,2017-07-20 06:23:44,1,RUNNING
SPS_A1,2017-07-20 06:27:02,0,STOPPED
SPS_A1,2017-07-20 06:42:35,1,RUNNING
SPS_A1,2017-07-20 06:45:52,0,STOPPED
SPS_A1,2017-07-20 07:01:11,1,RUNNING
SPS_A1,2017-07-20 07:04:20,0,STOPPED
SPS_A1,2017-07-20 07:28:05,1,RUNNING
SPS_A1,2017-07-20 07:31:07,0,STOPPED
SPS_A1,2017-07-20 07:50:07,1,RUNNING
SPS_A1,2017-07-20 07:53:25,0,STOPPED
SPS_A1,2017-07-20 08:08:58,1,RUNNING
SPS_A1,2017-07-20 08:12:31,0,STOPPED
SPS_A1,2017-07-20 08:27:10,1,RUNNING
SPS_A1,2017-07-20 08:30:50,0,STOPPED
SPS_A1,2017-07-20 08:45:13,1,RUNNING
SPS_A1,2017-07-20 08:48:47,0,STOPPED
SPS_A1,2017-07-20 09:03:34,1,RUNNING
SPS_A1,2017-07-20 09:07:15,0,STOPPED
SPS_A1,2017-07-20 09:21:22,1,RUNNING
SPS_A1,2017-07-20 09:25:11,0,STOPPED
SPS_A1,2017-07-20 09:39:26,1,RUNNING
SPS_A1,2017-07-20 09:43:23,0,STOPPED
SPS_A1,2017-07-20 09:57:14,1,RUNNING
SPS_A1,2017-07-20 10:01:19,0,STOPPED
SPS_A1,2017-07-20 10:14:38,1,RUNNING
SPS_A1,2017-07-20 10:18:35,0,STOPPED
SPS_A1,2017-07-20 10:32:19,1,RUNNING
SPS_A1,2017-07-20 10:36:24,0,STOPPED
SPS_A1,2017-07-20 10:49:27,1,RUNNING
SPS_A1,2017-07-20 10:53:55,0,STOPPED
SPS_A1,2017-07-20 11:06:52,1,RUNNING
SPS_A1,2017-07-20 11:11:06,0,STOPPED
SPS_A1,2017-07-20 11:23:52,1,RUNNING
SPS_A1,2017-07-20 11:28:13,0,STOPPED
SPS_A1,2017-07-20 11:41:17,1,RUNNING
SPS_A1,2017-07-20 11:45:30,0,STOPPED
SPS_A1,2017-07-20 11:58:25,1,RUNNING
SPS_A1,2017-07-20 12:02:39,0,STOPPED
SPS_A1,2017-07-20 12:15:34,1,RUNNING
SPS_A1,2017-07-20 12:20:03,0,STOPPED
SPS_A1,2017-07-20 12:32:50,1,RUNNING
SPS_A1,2017-07-20 12:37:19,0,STOPPED
SPS_A1,2017-07-20 12:49:50,1,RUNNING
SPS_A1,2017-07-20 12:54:35,0,STOPPED
SPS_A1,2017-07-20 13:06:43,1,RUNNING
SPS_A1,2017-07-20 13:11:12,0,STOPPED
SPS_A1,2017-07-20 13:23:04,1,RUNNING
